Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
6505,6506,Standard,32,0.0022091558615580016,0.001246013413924385,0.003172298309191618,0.14013996172578772
6520,6521,Standard,31,0.0011471999970150302,0.0008338540040078966,0.001460545990022164,0.07196025381893978
6590,6592,Standard,62,0.002876237102357648,0.0012758439472669763,0.004255253226402825,0.2662142065719943
6606,6607,Standard,31,0.0012463145070060362,0.00048613591206575154,0.002006493101946321,0.07775763534644
6637,6641,Long,156,0.0026687561373967402,0.00013300340727798917,0.004074065309796036,0.5347624590369305
6646,6651,Long,171,0.00308996243211883,0.0008535312677342289,0.007046996257271604,0.5930845862501002
6684,6686,Standard,62,0.0015965614238097493,0.0008268390721275029,0.002456701001891583,0.14848021241430667
6689,6690,Standard,30,0.0012802831867075736,0.0009190900731157968,0.0016414763002993503,0.07865517134868602
6694,6695,Standard,33,0.0015363665810738433,0.0010367844309669806,0.002035948731180706,0.0993266254889397
6726,6727,Standard,31,0.001329616310069632,0.0012311072252245126,0.0014281253949147514,0.0836673184495417
6729,6730,Standard,32,0.0014421439246648858,0.0011331721335645344,0.0017511157157652371,0.09116403904498815
6758,6759,Standard,32,0.0009891485084777105,0.00044960016587604514,0.001528696851079376,0.06195670404494534
6761,6762,Standard,30,0.0015763548601221938,0.00025194353793247295,0.0029007661823119146,0.09483323514526408
6765,6766,Standard,30,0.0012541907830018405,0.000996576169943873,0.001511805396059808,0.07724459931999818
6768,6769,Standard,63,0.002989736369242475,0.0,0.00597947273848495,0.3767067825245518
7072,7073,Long,110,0.002260791384880616,0.0,0.004521582769761232,0.4973741046737355
7075,7076,Long,188,0.000998290327781616,0.0,0.001996580655563232,0.3753571632458877
7355,7356,Standard,32,0.001413267100659594,0.0007139787286747413,0.0021125554726444465,0.09044909444221401
7378,7379,Standard,32,0.0011291506615091155,0.0005251232450354744,0.0017331780779827565,0.07174051909154791
7398,7399,Standard,30,0.001510347320791736,0.0011288994917617778,0.0018917951498216945,0.09287863823102774
7405,7407,Standard,62,0.0015126018799288474,0.0007781745019952501,0.0020414538493286113,0.13989380033138757
7411,7412,Standard,47,0.0008636701173877167,0.0008473322447548884,0.0008800079900205452,0.0679848711841372
