Saccade_Start,Saccade_End,Saccade_Type,Saccade_Duration,Saccade_Mean_Velocity,Saccade_Min_Velocity,Saccade_Max_Velocity,Saccade_Path_Length:
11069,11070,Standard,31,0.0019803667197939,0.0009175137195695405,0.00304321972001826,0.12278273662722182
11197,11198,Standard,32,0.0011956788266745011,0.0011742112724645987,0.0012171463808844036,0.07534923363470347
11235,11236,Standard,31,0.0012788904492468756,0.00092755137997849,0.001630229518515261,0.08021875923328477
11238,11239,Standard,32,0.001126982976708767,0.0007150819218868931,0.0015388840315306409,0.0821380574157776
11280,11281,Standard,32,0.0016947154063759423,0.00041017309269811346,0.0029792577200537713,0.1142042093058339
11308,11314,Long,189,0.0021328636193835835,0.0004042553191489359,0.004339610837646875,0.47362220799887855
11323,11324,Standard,29,0.0009478308706559797,0.00027938013506948167,0.0016162816062424777,0.05609171103832475
11359,11363,Long,139,0.0022535449475273193,0.0006728364639749856,0.003399516400693605,0.3831574974859763
11365,11366,Standard,32,0.002974212242910595,0.0010684190426889797,0.00488000544313221,0.18928116450358912
11369,11370,Standard,31,0.0012479407270382502,0.000962350573559762,0.0015335308805167383,0.07737232507637151
11396,11398,Standard,62,0.0019273257375627577,0.000365771872209988,0.0034540238790917626,0.17960706546554644
11400,11401,Standard,30,0.0015745886438987694,0.0013158439544642057,0.0018333333333333333,0.09710700654285459
11403,11405,Long,140,0.0009076243372516403,0.00022809896167308005,0.002024819977609705,0.12106548101722912
11466,11467,Standard,31,0.0018027650535933565,0.00107496769977314,0.002530562407413573,0.11069646562301497
11469,11471,Standard,63,0.00126015481680327,0.0006650170363899457,0.001829632375804804,0.11848021300091918
11504,11507,Long,95,0.0016456236270029128,0.0006434768838116879,0.0020655753587075928,0.20873413967730936
11525,11526,Standard,30,0.0024796664943198656,0.0006139650845121394,0.0043453679041275915,0.15000791982821624
11528,11529,Standard,33,0.0013526142682110662,0.0008359957469322976,0.001869232789489835,0.08676455446113349
11566,11567,Standard,31,0.002141164221325917,0.00126710518724988,0.003015223255401954,0.13148507653495697
